Date,Peak ID,min_time,max_time,Duration (minutes)
2026-02-04,312,2026-02-04 10:51:00,2026-02-04 10:51:00,0.016666666666666666
2026-02-04,313,2026-02-04 10:54:00,2026-02-04 11:12:00,18.0
2026-02-04,314,2026-02-04 11:14:00,2026-02-04 11:15:00,1.0
2026-02-04,315,2026-02-04 11:20:00,2026-02-04 11:23:00,3.0
2026-02-04,316,2026-02-04 11:26:00,2026-02-04 12:20:00,54.0
2026-02-04,317,2026-02-04 12:22:00,2026-02-04 12:24:00,2.0
2026-02-04,318,2026-02-04 12:29:00,2026-02-04 12:30:00,1.0
2026-02-04,319,2026-02-04 12:35:00,2026-02-04 12:35:00,0.016666666666666666
2026-02-04,320,2026-02-04 13:02:00,2026-02-04 13:02:00,0.016666666666666666
2026-02-04,321,2026-02-04 20:54:00,2026-02-04 20:54:00,0.016666666666666666
2026-02-04,322,2026-02-04 20:56:00,2026-02-04 20:57:00,1.0
2026-02-04,323,2026-02-04 21:01:00,2026-02-04 21:01:00,0.016666666666666666
2026-02-04,324,2026-02-04 21:03:00,2026-02-04 22:11:00,68.0
2026-02-04,325,2026-02-04 22:13:00,2026-02-04 22:13:00,0.016666666666666666
2026-02-05,326,2026-02-05 00:00:00,2026-02-05 02:28:00,148.0
2026-02-05,327,2026-02-05 02:30:00,2026-02-05 02:30:00,0.016666666666666666
2026-02-05,328,2026-02-05 02:32:00,2026-02-05 02:32:00,0.016666666666666666
2026-02-05,329,2026-02-05 02:39:00,2026-02-05 02:39:00,0.016666666666666666
2026-02-05,330,2026-02-05 08:20:00,2026-02-05 08:20:00,0.016666666666666666
2026-02-05,331,2026-02-05 08:22:00,2026-02-05 08:34:00,12.0
2026-02-05,332,2026-02-05 08:36:00,2026-02-05 08:37:00,1.0
2026-02-05,333,2026-02-05 08:40:00,2026-02-05 08:42:00,2.0
2026-02-05,334,2026-02-05 08:44:00,2026-02-05 11:15:00,151.0
2026-02-05,335,2026-02-05 11:31:00,2026-02-05 11:31:00,0.016666666666666666
2026-02-05,336,2026-02-05 11:42:00,2026-02-05 11:47:00,5.0
2026-02-05,337,2026-02-05 11:50:00,2026-02-05 12:03:00,13.0
2026-02-05,338,2026-02-05 12:05:00,2026-02-05 12:18:00,13.0
2026-02-05,339,2026-02-05 12:20:00,2026-02-05 12:21:00,1.0
2026-02-05,340,2026-02-05 12:23:00,2026-02-05 12:24:00,1.0
2026-02-05,341,2026-02-05 12:26:00,2026-02-05 12:29:00,3.0
2026-02-05,342,2026-02-05 12:31:00,2026-02-05 12:35:00,4.0
2026-02-05,343,2026-02-05 12:40:00,2026-02-05 12:41:00,1.0
2026-02-05,344,2026-02-05 12:45:00,2026-02-05 12:52:00,7.0
2026-02-05,345,2026-02-05 12:55:00,2026-02-05 13:24:00,29.0
2026-02-05,346,2026-02-05 13:26:00,2026-02-05 15:44:00,138.0
2026-02-05,347,2026-02-05 15:46:00,2026-02-05 15:54:00,8.0
2026-02-05,348,2026-02-05 15:56:00,2026-02-05 16:01:00,5.0
2026-02-05,349,2026-02-05 16:03:00,2026-02-05 16:04:00,1.0
2026-02-05,350,2026-02-05 16:09:00,2026-02-05 16:13:00,4.0
2026-02-05,351,2026-02-05 16:49:00,2026-02-05 22:39:00,350.0
