Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-28,250,2026-01-28 07:23:00,2026-01-28 13:01:00,338.0
2026-01-28,251,2026-01-28 13:03:00,2026-01-28 13:20:00,17.0
2026-01-28,252,2026-01-28 13:39:00,2026-01-28 13:40:00,1.0
2026-01-28,253,2026-01-28 19:02:00,2026-01-28 19:03:00,1.0
2026-01-28,254,2026-01-28 19:11:00,2026-01-28 19:12:00,1.0
2026-01-28,255,2026-01-28 19:16:00,2026-01-28 19:24:00,8.0
2026-01-28,256,2026-01-28 19:32:00,2026-01-28 19:46:00,14.0
2026-01-28,257,2026-01-28 19:53:00,2026-01-28 23:59:00,246.0
2026-01-29,257,2026-01-29 00:00:00,2026-01-29 01:26:00,86.0
2026-01-29,258,2026-01-29 07:30:00,2026-01-29 07:33:00,3.0
2026-01-29,259,2026-01-29 08:20:00,2026-01-29 12:50:00,270.0
2026-01-29,260,2026-01-29 12:59:00,2026-01-29 12:59:00,0.016666666666666666
2026-01-29,261,2026-01-29 13:13:00,2026-01-29 13:14:00,1.0
2026-01-29,262,2026-01-29 17:46:00,2026-01-29 22:06:00,260.0
2026-01-29,263,2026-01-29 22:08:00,2026-01-29 22:09:00,1.0
2026-01-30,264,2026-01-30 07:29:00,2026-01-30 07:30:00,1.0
2026-01-30,265,2026-01-30 07:33:00,2026-01-30 07:34:00,1.0
2026-01-30,266,2026-01-30 07:36:00,2026-01-30 07:36:00,0.016666666666666666
2026-01-30,267,2026-01-30 08:07:00,2026-01-30 15:54:00,467.0
2026-01-30,268,2026-01-30 15:56:00,2026-01-30 15:57:00,1.0
2026-01-30,269,2026-01-30 15:59:00,2026-01-30 15:59:00,0.016666666666666666
2026-01-30,270,2026-01-30 16:41:00,2026-01-30 16:41:00,0.016666666666666666
2026-01-30,271,2026-01-30 16:45:00,2026-01-30 16:45:00,0.016666666666666666
2026-01-30,272,2026-01-30 16:48:00,2026-01-30 23:59:00,431.0
2026-01-31,272,2026-01-31 00:00:00,2026-01-31 03:21:00,201.0
2026-01-31,273,2026-01-31 03:24:00,2026-01-31 03:25:00,1.0
2026-01-31,274,2026-01-31 03:27:00,2026-01-31 03:29:00,2.0
2026-01-31,275,2026-01-31 03:31:00,2026-01-31 03:32:00,1.0
2026-01-31,276,2026-01-31 03:34:00,2026-01-31 03:34:00,0.016666666666666666
2026-01-31,277,2026-01-31 07:06:00,2026-01-31 23:59:00,1013.0
2026-02-01,277,2026-02-01 00:00:00,2026-02-01 23:59:00,1439.0
2026-02-02,277,2026-02-02 00:00:00,2026-02-02 01:06:00,66.0
2026-02-02,278,2026-02-02 01:08:00,2026-02-02 01:15:00,7.0
2026-02-02,279,2026-02-02 01:19:00,2026-02-02 01:19:00,0.016666666666666666
2026-02-02,280,2026-02-02 01:23:00,2026-02-02 01:23:00,0.016666666666666666
2026-02-02,281,2026-02-02 01:25:00,2026-02-02 01:27:00,2.0
2026-02-02,282,2026-02-02 01:29:00,2026-02-02 02:01:00,32.0
2026-02-02,283,2026-02-02 02:14:00,2026-02-02 02:14:00,0.016666666666666666
2026-02-02,284,2026-02-02 02:17:00,2026-02-02 02:18:00,1.0
2026-02-02,285,2026-02-02 02:22:00,2026-02-02 02:22:00,0.016666666666666666
2026-02-02,286,2026-02-02 02:24:00,2026-02-02 02:24:00,0.016666666666666666
2026-02-02,287,2026-02-02 02:26:00,2026-02-02 02:26:00,0.016666666666666666
2026-02-02,288,2026-02-02 06:03:00,2026-02-02 06:54:00,51.0
2026-02-02,289,2026-02-02 06:56:00,2026-02-02 14:57:00,481.0
