Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-23,199,2026-01-23 12:29:00,2026-01-23 13:55:00,86.0
2026-01-23,200,2026-01-23 13:59:00,2026-01-23 13:59:00,0.016666666666666666
2026-01-23,201,2026-01-23 18:23:00,2026-01-23 18:26:00,3.0
2026-01-23,202,2026-01-23 20:19:00,2026-01-23 20:44:00,25.0
2026-01-23,203,2026-01-23 20:46:00,2026-01-23 20:54:00,8.0
2026-01-23,204,2026-01-23 20:59:00,2026-01-23 21:00:00,1.0
2026-01-24,205,2026-01-24 08:20:00,2026-01-24 08:23:00,3.0
2026-01-24,206,2026-01-24 08:25:00,2026-01-24 08:29:00,4.0
2026-01-24,207,2026-01-24 10:54:00,2026-01-24 11:15:00,21.0
2026-01-24,208,2026-01-24 11:52:00,2026-01-24 12:19:00,27.0
2026-01-24,209,2026-01-24 13:02:00,2026-01-24 13:02:00,0.016666666666666666
2026-01-24,210,2026-01-24 18:57:00,2026-01-24 18:57:00,0.016666666666666666
2026-01-24,211,2026-01-24 20:31:00,2026-01-24 21:19:00,48.0
2026-01-24,212,2026-01-24 21:25:00,2026-01-24 21:26:00,1.0
2026-01-24,213,2026-01-24 21:28:00,2026-01-24 22:03:00,35.0
2026-01-24,214,2026-01-24 22:06:00,2026-01-24 22:46:00,40.0
2026-01-24,215,2026-01-24 22:48:00,2026-01-24 22:48:00,0.016666666666666666
2026-01-24,216,2026-01-24 22:52:00,2026-01-24 22:52:00,0.016666666666666666
2026-01-24,217,2026-01-24 23:01:00,2026-01-24 23:01:00,0.016666666666666666
2026-01-24,218,2026-01-24 23:37:00,2026-01-24 23:38:00,1.0
2026-01-24,219,2026-01-24 23:50:00,2026-01-24 23:52:00,2.0
2026-01-24,220,2026-01-24 23:58:00,2026-01-24 23:59:00,1.0
2026-01-25,221,2026-01-25 00:17:00,2026-01-25 00:19:00,2.0
2026-01-25,222,2026-01-25 00:22:00,2026-01-25 00:22:00,0.016666666666666666
2026-01-25,223,2026-01-25 00:24:00,2026-01-25 00:27:00,3.0
2026-01-25,224,2026-01-25 08:58:00,2026-01-25 08:58:00,0.016666666666666666
2026-01-25,225,2026-01-25 09:00:00,2026-01-25 10:13:00,73.0
2026-01-25,226,2026-01-25 12:02:00,2026-01-25 12:13:00,11.0
2026-01-25,227,2026-01-25 18:12:00,2026-01-25 18:12:00,0.016666666666666666
2026-01-25,228,2026-01-25 18:15:00,2026-01-25 23:59:00,344.0
2026-01-26,228,2026-01-26 00:00:00,2026-01-26 01:52:00,112.0
2026-01-26,229,2026-01-26 01:59:00,2026-01-26 01:59:00,0.016666666666666666
2026-01-26,230,2026-01-26 02:03:00,2026-01-26 02:03:00,0.016666666666666666
2026-01-26,231,2026-01-26 02:05:00,2026-01-26 02:05:00,0.016666666666666666
2026-01-26,232,2026-01-26 08:06:00,2026-01-26 23:59:00,953.0
2026-01-27,232,2026-01-27 00:00:00,2026-01-27 12:53:00,773.0
2026-01-27,233,2026-01-27 12:55:00,2026-01-27 12:57:00,2.0
2026-01-27,234,2026-01-27 12:59:00,2026-01-27 12:59:00,0.016666666666666666
2026-01-27,235,2026-01-27 13:01:00,2026-01-27 13:07:00,6.0
2026-01-27,236,2026-01-27 20:20:00,2026-01-27 20:23:00,3.0
2026-01-27,237,2026-01-27 20:25:00,2026-01-27 21:34:00,69.0
2026-01-28,238,2026-01-28 04:48:00,2026-01-28 04:48:00,0.016666666666666666
2026-01-28,239,2026-01-28 07:08:00,2026-01-28 11:48:00,280.0
2026-01-28,240,2026-01-28 11:52:00,2026-01-28 11:53:00,1.0
2026-01-28,241,2026-01-28 11:55:00,2026-01-28 12:16:00,21.0
2026-01-28,242,2026-01-28 12:23:00,2026-01-28 12:23:00,0.016666666666666666
2026-01-28,243,2026-01-28 12:31:00,2026-01-28 13:20:00,49.0
2026-01-28,244,2026-01-28 13:22:00,2026-01-28 13:24:00,2.0
2026-01-28,245,2026-01-28 13:39:00,2026-01-28 13:40:00,1.0
2026-01-28,246,2026-01-28 14:28:00,2026-01-28 14:28:00,0.016666666666666666
2026-01-28,247,2026-01-28 20:10:00,2026-01-28 20:10:00,0.016666666666666666
2026-01-28,248,2026-01-28 20:28:00,2026-01-28 23:59:00,211.0
2026-01-29,248,2026-01-29 00:00:00,2026-01-29 00:07:00,7.0
2026-01-29,249,2026-01-29 00:09:00,2026-01-29 00:10:00,1.0
2026-01-29,250,2026-01-29 07:36:00,2026-01-29 07:37:00,1.0
2026-01-29,251,2026-01-29 07:40:00,2026-01-29 07:40:00,0.016666666666666666
2026-01-29,252,2026-01-29 07:42:00,2026-01-29 07:42:00,0.016666666666666666
2026-01-29,253,2026-01-29 08:19:00,2026-01-29 12:08:00,229.0
2026-01-29,254,2026-01-29 12:13:00,2026-01-29 12:14:00,1.0
2026-01-29,255,2026-01-29 12:17:00,2026-01-29 12:18:00,1.0
2026-01-29,256,2026-01-29 12:21:00,2026-01-29 12:21:00,0.016666666666666666
2026-01-29,257,2026-01-29 12:25:00,2026-01-29 12:33:00,8.0
2026-01-29,258,2026-01-29 12:36:00,2026-01-29 12:38:00,2.0
2026-01-29,259,2026-01-29 12:40:00,2026-01-29 12:43:00,3.0
2026-01-29,260,2026-01-29 17:57:00,2026-01-29 18:55:00,58.0
2026-01-29,261,2026-01-29 19:15:00,2026-01-29 21:51:00,156.0
2026-01-29,262,2026-01-29 21:54:00,2026-01-29 21:55:00,1.0
2026-01-30,263,2026-01-30 07:41:00,2026-01-30 07:41:00,0.016666666666666666
2026-01-30,264,2026-01-30 07:43:00,2026-01-30 07:43:00,0.016666666666666666
2026-01-30,265,2026-01-30 08:06:00,2026-01-30 08:06:00,0.016666666666666666
2026-01-30,266,2026-01-30 08:10:00,2026-01-30 08:10:00,0.016666666666666666
2026-01-30,267,2026-01-30 08:12:00,2026-01-30 08:18:00,6.0
2026-01-30,268,2026-01-30 08:20:00,2026-01-30 16:09:00,469.0
2026-01-30,269,2026-01-30 16:11:00,2026-01-30 16:11:00,0.016666666666666666
2026-01-30,270,2026-01-30 16:15:00,2026-01-30 16:15:00,0.016666666666666666
2026-01-30,271,2026-01-30 16:51:00,2026-01-30 23:59:00,428.0
2026-01-31,271,2026-01-31 00:00:00,2026-01-31 03:07:00,187.0
2026-01-31,272,2026-01-31 07:00:00,2026-01-31 07:01:00,1.0
2026-01-31,273,2026-01-31 07:04:00,2026-01-31 23:59:00,1015.0
2026-02-01,273,2026-02-01 00:00:00,2026-02-01 23:59:00,1439.0
2026-02-02,273,2026-02-02 00:00:00,2026-02-02 00:28:00,28.0
2026-02-02,274,2026-02-02 00:30:00,2026-02-02 00:32:00,2.0
2026-02-02,275,2026-02-02 06:07:00,2026-02-02 06:30:00,23.0
2026-02-02,276,2026-02-02 06:32:00,2026-02-02 06:33:00,1.0
2026-02-02,277,2026-02-02 07:23:00,2026-02-02 07:23:00,0.016666666666666666
2026-02-02,278,2026-02-02 07:34:00,2026-02-02 15:16:00,462.0
2026-02-02,279,2026-02-02 17:56:00,2026-02-02 22:28:00,272.0
2026-02-02,280,2026-02-02 23:05:00,2026-02-02 23:07:00,2.0
2026-02-03,281,2026-02-03 07:34:00,2026-02-03 07:34:00,0.016666666666666666
2026-02-03,282,2026-02-03 07:37:00,2026-02-03 13:05:00,328.0
2026-02-03,283,2026-02-03 13:10:00,2026-02-03 13:10:00,0.016666666666666666
2026-02-03,284,2026-02-03 13:15:00,2026-02-03 13:18:00,3.0
2026-02-03,285,2026-02-03 14:14:00,2026-02-03 14:16:00,2.0
2026-02-03,286,2026-02-03 14:18:00,2026-02-03 14:19:00,1.0
2026-02-03,287,2026-02-03 14:21:00,2026-02-03 14:22:00,1.0
2026-02-03,288,2026-02-03 16:59:00,2026-02-03 17:41:00,42.0
2026-02-03,289,2026-02-03 17:43:00,2026-02-03 17:47:00,4.0
2026-02-03,290,2026-02-03 17:54:00,2026-02-03 17:57:00,3.0
2026-02-03,291,2026-02-03 18:00:00,2026-02-03 23:22:00,322.0
2026-02-03,292,2026-02-03 23:24:00,2026-02-03 23:25:00,1.0
2026-02-04,293,2026-02-04 06:14:00,2026-02-04 06:14:00,0.016666666666666666
2026-02-04,294,2026-02-04 07:47:00,2026-02-04 07:47:00,0.016666666666666666
2026-02-04,295,2026-02-04 08:24:00,2026-02-04 08:24:00,0.016666666666666666
2026-02-04,296,2026-02-04 08:27:00,2026-02-04 08:28:00,1.0
2026-02-04,297,2026-02-04 09:14:00,2026-02-04 09:14:00,0.016666666666666666
2026-02-04,298,2026-02-04 09:20:00,2026-02-04 09:20:00,0.016666666666666666
2026-02-04,299,2026-02-04 09:26:00,2026-02-04 09:26:00,0.016666666666666666
2026-02-04,300,2026-02-04 09:28:00,2026-02-04 09:28:00,0.016666666666666666
2026-02-04,301,2026-02-04 09:32:00,2026-02-04 09:32:00,0.016666666666666666
2026-02-04,302,2026-02-04 09:35:00,2026-02-04 09:36:00,1.0
2026-02-04,303,2026-02-04 10:17:00,2026-02-04 10:20:00,3.0
2026-02-04,304,2026-02-04 10:31:00,2026-02-04 10:31:00,0.016666666666666666
2026-02-04,305,2026-02-04 10:48:00,2026-02-04 10:48:00,0.016666666666666666
2026-02-04,306,2026-02-04 10:50:00,2026-02-04 10:53:00,3.0
2026-02-04,307,2026-02-04 11:39:00,2026-02-04 11:45:00,6.0
2026-02-04,308,2026-02-04 11:47:00,2026-02-04 11:47:00,0.016666666666666666
2026-02-04,309,2026-02-04 11:49:00,2026-02-04 11:49:00,0.016666666666666666
2026-02-04,310,2026-02-04 14:01:00,2026-02-04 14:01:00,0.016666666666666666
