Day,Peak ID,min,max,Duration (minutes)
2026-01-22,185,2026-01-22 12:02:25,2026-01-22 12:03:53,1.4666666666666666
2026-01-22,186,2026-01-22 12:04:15,2026-01-22 12:05:54,1.65
2026-01-22,187,2026-01-22 12:06:16,2026-01-22 12:06:49,0.55
2026-01-22,188,2026-01-22 12:07:55,2026-01-22 12:07:55,0.016666666666666666
2026-01-23,189,2026-01-23 12:29:29,2026-01-23 12:30:02,0.55
2026-01-23,190,2026-01-23 12:35:21,2026-01-23 12:35:32,0.18333333333333332
2026-01-23,191,2026-01-23 12:41:02,2026-01-23 13:20:49,39.78333333333333
2026-01-23,192,2026-01-23 13:21:33,2026-01-23 13:21:44,0.18333333333333332
2026-01-23,193,2026-01-23 21:37:06,2026-01-23 21:38:56,1.8333333333333333
2026-01-24,194,2026-01-24 11:50:30,2026-01-24 11:50:30,0.016666666666666666
2026-01-24,195,2026-01-24 11:51:36,2026-01-24 11:52:42,1.1
2026-01-24,196,2026-01-24 11:56:00,2026-01-24 11:56:00,0.016666666666666666
2026-01-24,197,2026-01-24 11:56:22,2026-01-24 12:09:56,13.566666666666666
2026-01-24,198,2026-01-24 12:10:40,2026-01-24 12:10:40,0.016666666666666666
2026-01-26,199,2026-01-26 19:12:20,2026-01-26 19:23:31,11.183333333333334
2026-01-26,200,2026-01-26 19:47:32,2026-01-26 19:49:33,2.0166666666666666
2026-01-27,201,2026-01-27 06:30:51,2026-01-27 06:31:13,0.36666666666666664
2026-01-27,202,2026-01-27 08:19:55,2026-01-27 08:20:50,0.9166666666666666
2026-01-27,203,2026-01-27 08:22:51,2026-01-27 08:36:58,14.116666666666667
2026-01-27,204,2026-01-27 08:37:31,2026-01-27 08:40:38,3.1166666666666667
2026-01-27,205,2026-01-27 20:40:13,2026-01-27 20:42:03,1.8333333333333333
2026-01-27,206,2026-01-27 20:42:36,2026-01-27 20:48:17,5.683333333333334
2026-01-27,207,2026-01-27 20:49:34,2026-01-27 20:49:56,0.36666666666666664
2026-01-27,208,2026-01-27 20:50:29,2026-01-27 20:50:29,0.016666666666666666
2026-01-30,209,2026-01-30 17:29:58,2026-01-30 18:02:14,32.266666666666666
2026-01-30,210,2026-01-30 18:02:47,2026-01-30 18:02:47,0.016666666666666666
2026-01-30,211,2026-01-30 18:03:20,2026-01-30 18:03:31,0.18333333333333332
2026-01-30,212,2026-01-30 18:28:49,2026-01-30 18:32:51,4.033333333333333
2026-01-30,213,2026-01-30 19:14:28,2026-01-30 19:14:39,0.18333333333333332
2026-01-30,214,2026-01-30 19:23:16,2026-01-30 19:24:22,1.1
2026-01-30,215,2026-01-30 20:38:26,2026-01-30 20:39:10,0.7333333333333333
2026-01-31,216,2026-01-31 10:52:47,2026-01-31 10:52:58,0.18333333333333332
2026-02-01,217,2026-02-01 10:53:03,2026-02-01 10:55:26,2.3833333333333333
2026-02-01,218,2026-02-01 12:41:13,2026-02-01 12:41:24,0.18333333333333332
2026-02-01,219,2026-02-01 19:51:30,2026-02-01 19:52:03,0.55
2026-02-01,220,2026-02-01 20:15:53,2026-02-01 20:15:53,0.016666666666666666
2026-02-02,221,2026-02-02 06:09:53,2026-02-02 06:10:04,0.18333333333333332
2026-02-02,222,2026-02-02 06:13:44,2026-02-02 06:18:52,5.133333333333334
2026-02-02,223,2026-02-02 06:19:14,2026-02-02 06:19:14,0.016666666666666666
2026-02-02,224,2026-02-02 06:23:16,2026-02-02 06:37:23,14.116666666666667
2026-02-02,225,2026-02-02 06:38:07,2026-02-02 06:38:07,0.016666666666666666
2026-02-02,226,2026-02-02 06:38:40,2026-02-02 06:38:40,0.016666666666666666
2026-02-03,227,2026-02-03 09:07:46,2026-02-03 09:08:41,0.9166666666666666
